"id","name","city","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities_count","brand","awards_count","price_level"
23333014,"Izmir Marriott Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.424747,27.131863,1,218,5.0,890,593,120,"Marriott",1,"$$"
23333245,"Red Green Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.457928,27.11268,82,218,4.0,7,4,0,"",0,"$"
23341907,"Kybele AlacatI Otel","Izmir","Turkish Aegean Coast","Turkiye",38.29179,26.3722,47,218,5.0,11,47,0,"",0,"$"
23346831,"Citadines Culture Village Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.22964,55.337276,168,982,5.0,89,77,42,"Citadines Apart hotel",0,"$$"
2335283,"Hues Boutique Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.281897,55.315125,433,982,3.5,504,286,74,"",0,"$$"
23393331,"Howard Johnson Plaza by Wyndham Dubai Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.265018,55.322186,685,982,3.0,299,177,94,"Howard Johnson",0,"$$"
23425371,"ME Barcelona","Barcelona","Catalonia","Spain",41.396294,2.179692,27,553,5.0,202,340,114,"ME by Melia",1,"$$$$"
23425940,"Avwan Hotel Cigli","Cigli","Turkish Aegean Coast","Turkiye",38.510124,27.046278,2,4,4.5,8,18,0,"",0,"$"
234397,"H10 Catalunya Plaza","Barcelona","Catalonia","Spain",41.387024,2.168635,76,553,4.5,1137,648,49,"H10 Hotels",2,"$$"
23445197,"Hampton by Hilton Barcelona Fira Gran Via","Barcelona","Catalonia","Spain",41.355545,2.126958,352,553,4.0,128,147,63,"Hampton by Hilton",1,"$$"
23451098,"TIME Asma Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.113373,55.20392,316,982,4.5,144,135,15,"",1,"$$"
234572,"U232 Hotel","Barcelona","Catalonia","Spain",41.389725,2.148989,102,553,4.5,3967,1228,53,"",1,"$$"
234573,"Hotel Sant Agusti","Barcelona","Catalonia","Spain",41.380653,2.171481,340,553,3.5,1208,329,34,"",0,"$$"
234578,"Park Hotel Barcelona","Barcelona","Catalonia","Spain",41.38427,2.18425,246,553,4.0,859,347,46,"",0,"$$"
234579,"Hotel Amrey Sant Pau","Barcelona","Catalonia","Spain",41.413963,2.177573,309,553,4.0,921,475,37,"",0,"$"
23469903,"Crowne Plaza Dubai Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.249207,55.279747,72,982,5.0,669,478,73,"Crowne Plaza",1,"$$$"
23479599,"Zebra Homes Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.436977,27.145393,51,194,3.5,2,24,19,"",0,"$"
234849,"Aparthotel Silver","Barcelona","Catalonia","Spain",41.40209,2.151142,87,553,4.5,1212,619,56,"",0,"$$"
23487461,"Rose Executive Hotel DWTC","Dubai","Emirate of Dubai","United Arab Emirates",25.226809,55.289085,386,982,4.5,87,86,78,"",0,"$$"
23492792,"No 10 Hotel","Izmir","Turkish Aegean Coast","Turkiye",37.949097,27.368168,51,218,5.0,10,41,0,"",0,"$"
23504122,"Emen's Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.422733,27.144674,23,194,5.0,2,0,0,"",0,"$"
23508404,"Sunrise Remal Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.96974,34.41329,28,279,4.5,991,2349,114,"Sunrise Resorts",1,"$$"
23514259,"Grand Kingsgate Hotel Waterfront","Dubai","Emirate of Dubai","United Arab Emirates",25.226576,55.340267,53,766,4.5,34,57,74,"Millennium",0,"$$"
23525162,"Kaktushan Butik Otel","Izmir","Turkish Aegean Coast","Turkiye",38.28435,26.37429,21,194,5.0,2,0,0,"",0,"$$"
23528625,"Ecos Dubai Hotel at Al Furjan","Dubai","Emirate of Dubai","United Arab Emirates",25.020742,55.15325,68,982,5.0,274,340,63,"",1,"$$"
23530087,"Punta Vista Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42642,27.15085,55,218,5.0,8,14,0,"",0,"$"
23534533,"Alacati Disa Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.28872,26.377834,81,218,5.0,2,4,0,"",0,"$"
23536838,"Coral Sea Waterworld","Sharm El Sheikh","Red Sea and Sinai","Egypt",28.04707,34.433056,40,279,4.5,8244,9138,79,"",1,"$$"
2354683,"The Canvas Dubai- MGallery Hotel Collection","Dubai","Emirate of Dubai","United Arab Emirates",25.255495,55.285538,135,982,4.5,5118,2258,80,"MGALLERY",0,"$$"
23547106,"Sonder Downtown Towers","Dubai","Emirate of Dubai","United Arab Emirates",25.207462,55.268562,12,766,5.0,211,173,54,"Sonder",1,"$$$$"
23579558,"Al Khoory Sky Garden Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.257563,55.33543,120,982,5.0,617,245,120,"",1,"$$"
23579571,"Al Khoory Courtyard Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.162712,55.24882,24,982,5.0,366,218,27,"",1,"$$"
23583463,"HE Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.059042,55.214184,527,982,3.5,32,21,5,"",0,"$$"
23610170,"Courtyard by Marriott World Trade Centre, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.228243,55.28329,93,982,5.0,470,260,53,"Courtyard",1,"$$$"
236190,"Hotel Acta Antibes","Barcelona","Catalonia","Spain",41.398434,2.177935,156,553,4.5,2176,348,48,"",1,"$$"
236194,"Hotel Catalonia Park Guell","Barcelona","Catalonia","Spain",41.414253,2.144828,358,553,3.5,1381,529,49,"Catalonia",0,"$"
236198,"Hotel Continental Barcelona","Barcelona","Catalonia","Spain",41.385082,2.170642,243,553,4.0,1350,842,46,"",1,"$$"
23620265,"Juliet Alacati","Izmir","Turkish Aegean Coast","Turkiye",38.28445,26.36905,41,218,5.0,12,11,0,"",0,"$$"
23624061,"Rove City Walk","Dubai","Emirate of Dubai","United Arab Emirates",25.208,55.26439,84,982,5.0,882,497,69,"Rove Hotels",1,"$$"
23630662,"Rove Expo 2020 Hotel","Dubai","Emirate of Dubai","United Arab Emirates",24.960905,55.150986,114,982,5.0,996,673,98,"Rove Hotels",1,"$$"
23631662,"The First Collection at Jumeirah Village Circle","Dubai","Emirate of Dubai","United Arab Emirates",25.05443,55.20534,9,982,5.0,2181,1284,99,"",1,"$$"
23641786,"Resivation","Dubai","Emirate of Dubai","United Arab Emirates",25.022358,55.156624,19,766,5.0,82,48,69,"",1,"$$"
23650180,"Marriott Resort Palm Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.106962,55.145744,82,982,5.0,1434,2483,192,"Marriott",1,"$$$$"
23652785,"Days Hotel By Wyndham Dubai Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.276102,55.300926,195,982,4.5,370,239,60,"",1,"$$"
23654742,"The Dubai EDITION","Dubai","Emirate of Dubai","United Arab Emirates",25.192352,55.28454,196,982,4.5,353,370,115,"Marriott",1,"$$$$"
23660409,"Sharm Dreams Vacation Club-Aqua Park","Nabq Bay","Red Sea and Sinai","Egypt",27.917915,34.32528,37,41,3.5,17,18,0,"",0,"$"
23687218,"La Quinta by Wyndham Dubai Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.26309,55.33682,247,982,4.5,214,67,25,"La Quinta Inn & Suites",0,"$$"
23691627,"Hyatt Centric Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.23457,55.26049,342,982,4.5,300,400,79,"Hyatt Centric",1,"$$$"
23700469,"Mithras Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.439823,27.14515,58,218,4.5,12,3,0,"",0,"$"
23706906,"25hours Hotel Dubai One Central","Dubai","Emirate of Dubai","United Arab Emirates",25.21942,55.2844,291,982,4.5,584,944,122,"25hours Hotels",1,"$$$"
237157,"Hotel Gaudi","Barcelona","Catalonia","Spain",41.37899,2.174006,242,553,4.0,1923,1035,47,"",1,"$$"
237158,"Hotel Cuatro Naciones","Barcelona","Catalonia","Spain",41.379215,2.175144,168,553,4.0,1339,329,44,"",2,"$$"
237160,"Hotel Oasis","Barcelona","Catalonia","Spain",41.382774,2.18472,258,553,4.0,1465,554,51,"",1,"$"
23743533,"Hyde Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.18178,55.27908,146,982,5.0,274,498,126,"HYDE",1,"$$$"
23765371,"SKAF Hotels","Dubai","Emirate of Dubai","United Arab Emirates",25.22102,55.33446,566,982,3.5,90,191,29,"",0,"$$"
23765511,"Novotel Jumeirah Village Triangle","Dubai","Emirate of Dubai","United Arab Emirates",25.041426,55.18722,301,982,4.5,361,233,88,"Novotel",1,"$$"
23776043,"Sitara Hotel Apartment","Dubai","Emirate of Dubai","United Arab Emirates",25.23549,55.308365,540,982,5.0,4,14,99,"",0,"$$$"
23787171,"Expo Stay","Dubai","Emirate of Dubai","United Arab Emirates",25.038025,55.14742,98,766,5.0,2,0,0,"",0,"$"
23792273,"Royal Regency Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.078405,55.14176,431,982,4.5,56,133,52,"",0,"$$$"
23793962,"Anantara World Islands Dubai Resort","Dubai","Emirate of Dubai","United Arab Emirates",25.194126,55.177036,192,982,4.5,624,1350,104,"Anantara Resort & Spa",1,"$$$$"
23798830,"Premier Inn Dubai Barsha Heights Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.097574,55.180103,21,982,5.0,1007,456,73,"Premier Inn",0,"$$"
23803707,"Millennium Place Mirdif","Dubai","Emirate of Dubai","United Arab Emirates",25.226126,55.441353,183,982,5.0,541,162,99,"Millennium",0,"$$"
23843020,"Taj Exotica Resort & Spa, The Palm, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.123533,55.154705,60,982,5.0,1479,2667,161,"Taj Exotica",0,"$$$$"
23845669,"W Dubai - Mina Seyahi (Adults only)","Dubai","Emirate of Dubai","United Arab Emirates",25.100359,55.157173,138,982,5.0,640,1207,134,"W Hotels",0,"$$$$"
23860363,"Ramee Dream Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.19121,55.28181,230,982,4.5,226,221,19,"",0,"$$$"
23862273,"Hive Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.268625,55.327976,689,982,3.0,4,0,0,"",0,"$"
23862400,"Paramount Hotel Midtown","Dubai","Emirate of Dubai","United Arab Emirates",25.193441,55.267628,144,982,5.0,749,742,77,"",1,"$$$"
23867587,"Rikas Alacati","Izmir","Turkish Aegean Coast","Turkiye",38.28872,26.377834,98,218,5.0,1,1,0,"",0,"$$"
23905359,"Studio M  Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.116007,55.205704,41,982,5.0,456,473,84,"",0,"$$"
23919403,"Coral Sea Imperial Sensatori","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.974543,34.423054,52,279,4.5,9610,12525,90,"",0,"$$"
23925905,"Zek Residence Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.409153,27.112871,97,218,5.0,1,3,0,"",0,"$"
23940505,"Xanadu Makadi Bay","Makadi Bay","Red Sea and Sinai","Egypt",26.99424,33.89764,13,37,4.5,614,2278,75,"",0,"$$$"
23957670,"Pearly Hotel & Spa","Konyaalti","Turkish Mediterranean Coast","Turkiye",36.870575,30.651236,2,19,4.0,17,84,83,"",0,"$"
239590,"Hotel Pelayo Barcelona","Barcelona","Catalonia","Spain",41.385883,2.166505,392,553,3.5,340,74,23,"",0,"$"
239591,"Leonardo Hotel Barcelona Las Ramblas","Barcelona","Catalonia","Spain",41.380066,2.171172,252,553,4.0,835,352,41,"Leonardo",0,"$$"
23960091,"Soliport Hotel & SPA","Izmir","Turkish Aegean Coast","Turkiye",38.267178,26.407585,50,218,5.0,10,51,0,"",0,"$$$"
23968360,"ibis Styles Dubai Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.268284,55.303547,202,982,5.0,140,163,111,"ibis Styles",0,"$$"
2398370,"Sirince Pansiyon","Izmir","Turkish Aegean Coast","Turkiye",37.943783,27.432657,12,136,4.5,29,19,9,"",0,"$"
23988790,"Concorde El Salam Sport Hotel Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.914366,34.327927,4,279,5.0,657,493,73,"",0,"$"
2400768,"Cote d'Azur Hotel - Monaco","Dubai","Emirate of Dubai","United Arab Emirates",25.230265,55.159813,118,982,4.5,422,1101,116,"",0,"$$"
24009680,"Sonder Business Bay","Dubai","Emirate of Dubai","United Arab Emirates",25.183165,55.27289,41,766,4.5,57,136,43,"Sonder",0,"$$$"
24014933,"Hotel One Shot Arago 257","Barcelona","Catalonia","Spain",41.39166,2.163945,419,553,4.0,20,40,34,"",0,"$$"
24044473,"Unlock J One","Dubai","Emirate of Dubai","United Arab Emirates",25.18569,55.27423,21,766,5.0,94,52,12,"",0,"$$$"
24050234,"Movenpick Hotel Jumeirah Village Triangle","Dubai","Emirate of Dubai","United Arab Emirates",25.041107,55.18381,517,982,4.0,32,72,5,"",0,"$$"
24056256,"Villa Citronella Boutique Hotel","Antalya","Turkish Mediterranean Coast","Turkiye",36.885292,30.703976,126,501,4.5,15,52,56,"",0,"$"
2407420,"The Tower Plaza Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.217575,55.278538,254,982,4.5,4075,2440,134,"",0,"$$$"
24084498,"Meraki Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.658537,33.846493,30,279,4.5,450,1037,119,"Sunrise Resorts",0,"$$$"
240860,"Eurostars Grand Marina Hotel","Barcelona","Catalonia","Spain",41.371788,2.181014,343,553,4.0,2918,1851,61,"Eurostars",0,"$$"
24086811,"The George Hotel By Saffron","Dubai","Emirate of Dubai","United Arab Emirates",25.266523,55.29423,43,766,4.5,53,45,10,"",0,"$"
24089395,"Gran Via Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.436867,27.141844,72,194,3.0,9,33,26,"",0,"$"
24093096,"Carlton Dubai Creek Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.267479,55.30612,481,982,4.5,17,44,19,"",0,"$$"
24093271,"voco Dubai The Palm","Dubai","Emirate of Dubai","United Arab Emirates",25.10756,55.143017,51,982,5.0,369,695,121,"Voco Hotels",0,"$$$"
24098225,"Casa Lit by Ona Hotels","Barcelona","Catalonia","Spain",41.375374,2.172957,417,553,4.0,25,50,48,"Ona Hotels",0,"$"
24108735,"Safir Sharm Waterfalls Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.855925,34.31408,61,279,4.5,418,938,22,"",0,"$$"
24111285,"You & Co","Dubai","Emirate of Dubai","United Arab Emirates",25.025904,55.19131,78,766,4.0,25,95,51,"",0,"$$"
24113908,"Krem Marin Suites","Izmir","Turkish Aegean Coast","Turkiye",38.963745,35.24332,72,218,5.0,4,29,0,"",0,"$$"
24134016,"White Hills Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.966557,34.402374,16,279,5.0,377,1144,130,"Sunrise Resorts",0,"$$"
2414037,"First Central Hotel Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.097212,55.17448,141,982,4.5,4194,1478,95,"",0,"$$"
2416579,"Landmark Grand","Dubai","Emirate of Dubai","United Arab Emirates",25.265587,55.317276,408,982,4.0,1108,642,60,"",0,"$$"
24171693,"The First Collection Business Bay","Dubai","Emirate of Dubai","United Arab Emirates",25.189419,55.267536,53,982,5.0,1389,544,32,"",0,"$$"
24189569,"Sleep 'n fly at Dubai International Airport B-Gates /Terminal 3","Dubai","Emirate of Dubai","United Arab Emirates",25.253176,55.365673,15,766,5.0,205,106,2,"",0,"$"
242975,"Hotel SOFIA Barcelona - in the Unbound Collection by Hyatt","Barcelona","Catalonia","Spain",41.386356,2.123047,147,553,4.5,937,569,98,"Selenta Group",0,"$$$"
2438888,"In Vivo Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.43699,27.14439,55,136,3.5,5,0,22,"",0,"$"
2444931,"Swissotel Al Ghurair Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.269377,55.316742,341,982,4.5,3267,1820,105,"Swissôtel Hotels & Resorts",1,"$$"
2445260,"Rixos The Palm Hotel & Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.121248,55.153755,46,982,5.0,9399,10827,105,"Rixos",2,"$$$$"
2456384,"Mira Otel Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.43607,27.144197,71,218,3.5,75,83,27,"",0,"$"
24851391,"Hilton Dubai Palm Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.105793,55.147003,131,982,5.0,1122,1551,130,"",0,"$$$$"
24863727,"Mitte Port Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42189,27.151358,66,218,4.0,17,74,81,"",0,"$"
24881457,"Nine Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.27507,55.31048,38,140,3.0,3,3,0,"",0,"$"
24889023,"Soas Suites","Izmir","Turkish Aegean Coast","Turkiye",38.278893,26.36922,35,136,5.0,2,37,43,"",0,"$$$"
24944367,"Arcelon Hotel","Barcelona","Catalonia","Spain",41.41448,2.18981,404,553,4.5,11,47,1,"",0,"$"
24945991,"Maxxmarine hotel","Izmir","Turkish Aegean Coast","Turkiye",38.426247,27.15036,83,218,5.0,2,0,0,"",0,"$"
24950181,"Talles City Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.43963,27.145662,74,218,5.0,4,18,0,"",0,"$"
24951491,"Radisson Beach Resort Palm Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.108168,55.14247,375,982,4.0,682,595,104,"Radisson",0,"$$$$"
24983709,"Hyatt Regency Izmir Istinye Park","Izmir","Turkish Aegean Coast","Turkiye",38.40063,27.069065,3,218,5.0,156,192,85,"Hyatt Regency",0,"$$"
24990240,"Pickalbatros Blu Spa Resort - Hurghada","Hurghada","Red Sea and Sinai","Egypt",27.182596,33.824966,4,325,5.0,822,1391,90,"",0,"$$"
24997007,"Holiday Inn & Suites Dubai Science Park","Dubai","Emirate of Dubai","United Arab Emirates",25.07576,55.248756,43,982,5.0,340,238,162,"Holiday Inn",0,"$$"
25001438,"Vida Dubai Marina & Yacht Club","Dubai","Emirate of Dubai","United Arab Emirates",25.072266,55.135857,95,982,5.0,273,214,14,"",0,"$$$$"
25002054,"Ramise hanIm kosku","Izmir","Turkish Aegean Coast","Turkiye",38.42324,27.142775,15,194,5.0,3,7,0,"",0,"$"
25011187,"The Bristol Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.267406,55.330193,18,140,3.5,11,12,1,"",0,"$$"
250390,"Oriente Atiram Hotel","Barcelona","Catalonia","Spain",41.379875,2.174258,334,553,4.0,2383,1001,47,"",0,"$$"
2509533,"Puding Hotel","Antalya","Turkish Mediterranean Coast","Turkiye",36.88385,30.70411,50,501,4.5,743,744,89,"",1,"$"
25146491,"NH Collection Dubai The Palm","Dubai","Emirate of Dubai","United Arab Emirates",25.111456,55.138504,256,982,4.5,538,814,87,"NH Collection",0,"$$$"
25153950,"Address Grand Creek Harbour","Dubai","Emirate of Dubai","United Arab Emirates",25.208923,55.343952,223,982,4.5,197,325,118,"Address Hotels + Resorts",0,"$$$$"
25176842,"City Palace Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.256565,55.30061,565,982,4.5,3,16,0,"",0,"$$"
25180578,"Wescott Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.26329,55.289627,505,982,4.0,31,66,59,"",0,"$$"
25190105,"Trend CesmealtI Hotel & Lounge","Izmir","Turkish Aegean Coast","Turkiye",38.387325,26.754635,44,136,5.0,1,4,0,"",0,"$"
25214481,"Westminster Boulevard Point","Dubai","Emirate of Dubai","United Arab Emirates",25.192472,55.28148,161,766,3.5,2,4,0,"",0,"$$$$"
252390,"Hotel Mediterranean","Rhodes Town","South Aegean","Dodecanese",36.45497,28.221596,38,122,4.0,1369,846,70,"",1,"$$"
25243687,"Helen Inn Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42641,27.148996,31,136,4.0,5,3,0,"",0,"$"
25244031,"Cheval Maison - The Palm Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.112635,55.13969,14,766,5.0,79,109,13,"",0,"$$$$"
25249570,"Atlantis The Royal","Dubai","Emirate of Dubai","United Arab Emirates",25.12506,55.113922,179,982,4.5,454,1144,177,"Atlantis",0,"$$$$"
2526254,"Hilton Dubai The Walk","Dubai","Emirate of Dubai","United Arab Emirates",25.078148,55.13477,212,982,4.5,5148,3118,135,"Hilton Hotels & Resorts",1,"$$$$"
25265121,"Concorde Palace Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.256933,55.299854,422,982,5.0,26,27,77,"",0,"$"
25269713,"Damac Hills 2 Hotel - Edge by Rotana","Dubai","Emirate of Dubai","United Arab Emirates",24.987932,55.374977,485,982,4.0,41,55,29,"Rotana",0,"$$"
25270120,"Riva Hotel Alsancak","Konak","Turkish Aegean Coast","Turkiye",38.43701,27.144844,1,7,5.0,2,21,37,"",0,"$"
25317954,"Alphatel Beach Hostel JBR","Dubai","Emirate of Dubai","United Arab Emirates",25.076078,55.133015,83,766,5.0,4,32,0,"",0,"$"
2532220,"Icon Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.272858,55.317177,677,982,3.0,66,33,50,"",0,"$$"
2538214,"Hostal Sans","Barcelona","Catalonia","Spain",41.3753,2.135366,429,553,3.5,72,78,22,"",0,"$"
25385702,"SO/ Uptown Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.060722,55.141647,108,982,5.0,105,259,119,"",0,"$$$$"
253983,"Atrium Palace Thalasso Spa Resort & Villas","Kalathos","South Aegean","Dodecanese",36.125774,28.064934,1,2,5.0,6127,6573,95,"Atrium Hotels & Resorts",4,"$$"
25418887,"Terra Solis Dubai","Dubai","Emirate of Dubai","United Arab Emirates",24.9968,55.4537,409,982,4.5,49,117,63,"",0,"$$$$"
2545026,"Andante Hotel","Barcelona","Catalonia","Spain",41.37663,2.172587,64,553,4.5,2668,1317,70,"",2,"$$"
254870,"H10 Montcada Boutique Hotel","Barcelona","Catalonia","Spain",41.38426,2.178467,72,553,4.5,2601,1543,56,"H10 Hotels",1,"$$"
25518099,"The Muse","Dubai","Emirate of Dubai","United Arab Emirates",25.22529,55.27871,583,982,4.0,6,12,35,"",0,"$$"
2553261,"Swissotel Living Al Ghurair","Dubai","Emirate of Dubai","United Arab Emirates",25.269108,55.31675,20,766,4.5,673,251,101,"Swissôtel Hotels & Resorts",2,"$$$"
2554227,"City Premiere Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.1916,55.2603,430,982,4.0,515,554,31,"",0,"$$"
25798691,"Sun Pearl Resort Cesme","Izmir","Turkish Aegean Coast","Turkiye",38.428036,27.193062,30,194,5.0,1,0,0,"",0,"$$"
258755,"HCC Montblanc","Barcelona","Catalonia","Spain",41.387783,2.173379,119,553,4.0,2137,645,74,"",1,"$$"
259360,"Hotel Duquesa de Cardona","Barcelona","Catalonia","Spain",41.379948,2.180626,7,553,4.5,3057,1282,72,"",2,"$$"
260638,"Catalonia Born","Barcelona","Catalonia","Spain",41.38984,2.180072,56,553,4.5,2533,496,69,"Catalonia",2,"$$"
260872,"Semiramis City Hotel","Rhodes Town","South Aegean","Dodecanese",36.4476,28.2158,22,122,4.5,1362,1212,74,"",2,"$"
2615948,"Pearl Marina Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.0714,55.1292,112,982,4.5,1077,822,46,"",2,"$$"
26348613,"Asiana Grand Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.266073,55.32538,523,982,4.5,9,7,0,"",0,"$$"
26351197,"Mira Hotel Boutique","Izmir","Turkish Aegean Coast","Turkiye",38.409153,27.112871,102,218,3.5,3,0,0,"",0,"$"
263714,"Roma Reial Hotel","Barcelona","Catalonia","Spain",41.380062,2.175744,386,553,3.5,1143,385,20,"",0,"$"
2641384,"Plaza Hotel Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.3929,27.033693,81,194,3.0,25,10,34,"",0,"$"
26432940,"Holiday Inn Resort Bodrum, an IHG Hotel","Bodrum City","Turkish Aegean Coast","Turkiye",37.02387,27.417477,7,123,4.5,38,215,23,"",0,"$"
2649154,"Do Placa Reial Powered By Sonder","Barcelona","Catalonia","Spain",41.37997,2.174995,18,1202,5.0,1329,743,23,"Sonder",2,"$$$"
26562173,"Pickalbatros Aqua Blu Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.857092,34.301235,7,71,4.5,13,55,0,"",0,"$$"
266131,"Gran Hotel La Florida","Barcelona","Catalonia","Spain",41.425453,2.120809,211,553,4.0,1518,1433,50,"The Leading Hotels of the World",0,"$$$"
26626566,"The First Collection Waterfront","Dubai","Emirate of Dubai","United Arab Emirates",25.183146,55.272938,81,982,5.0,82,87,3,"",0,"$$$"
266811,"Hotel Medicis","Barcelona","Catalonia","Spain",41.410652,2.173136,271,553,4.0,510,203,41,"",0,"$"
26790693,"Vida Creek Beach","Dubai","Emirate of Dubai","United Arab Emirates",25.203102,55.34923,403,982,5.0,46,77,2,"Vida Hotels and Resorts",0,"$$$"
2680290,"Delphin Imperial Hotel","Kemeragzi","Turkish Mediterranean Coast","Turkiye",36.856133,30.872875,3,16,4.5,4291,7343,103,"Delphin Hotels",3,"$$$$"
26837355,"Damac Maison Aykon City","Dubai","Emirate of Dubai","United Arab Emirates",25.18148,55.253323,441,982,5.0,26,38,53,"",0,"$$"
2718389,"Ustun Hotel Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.430965,27.15012,42,136,3.5,43,34,31,"",0,"$"
2723699,"Perge Hotels","Antalya","Turkish Mediterranean Coast","Turkiye",36.87729,30.706293,62,504,4.5,123,326,70,"",2,"$$"
2732635,"Vincci Bit","Barcelona","Catalonia","Spain",41.411636,2.211971,163,553,4.5,1781,1044,62,"",1,"$$"
273990,"Mitsis Grand Hotel","Rhodes Town","South Aegean","Dodecanese",36.452972,28.218298,19,122,4.5,4756,5252,67,"",2,"$$"
274118,"Continental Palacete","Barcelona","Catalonia","Spain",41.38948,2.165849,235,553,4.0,639,544,41,"",0,"$$"
278870,"Helea Lifestyle Beach Resort","Koskinou","South Aegean","Dodecanese",36.195526,27.97348,2,9,4.0,475,943,102,"",0,"$$$$"
279200,"Hotel Actual","Barcelona","Catalonia","Spain",41.39594,2.160881,179,553,4.0,618,262,50,"",0,"$$"
280861,"Hotel Auto Hogar","Barcelona","Catalonia","Spain",41.375107,2.169188,302,553,3.5,1986,796,44,"Best Hotels",0,"$$"
280923,"ILUNION Hotel Les Corts Spa","Barcelona","Catalonia","Spain",41.377518,2.11359,324,553,4.0,1791,566,45,"",0,"$$"
282015,"Esperides Beach Resort","Faliraki","South Aegean","Dodecanese",36.361145,28.21267,7,90,4.5,2192,1804,99,"Esperia Hotels",2,"$$$"
282300,"H10 Marina Barcelona Hotel","Barcelona","Catalonia","Spain",41.392918,2.192717,227,553,4.0,3227,1581,69,"H10 Hotels",1,"$$"
285755,"Vincci Maritimo Barcelona","Barcelona","Catalonia","Spain",41.408085,2.212055,170,553,4.0,1511,456,54,"",2,"$$"
289345,"Evenia Rossello","Barcelona","Catalonia","Spain",41.392075,2.155489,204,553,4.0,1181,321,62,"Evenia Hotels",0,"$$"
289353,"Hotel Gran Derby Suites","Barcelona","Catalonia","Spain",41.390076,2.142502,103,553,4.5,755,283,40,"Derby Hotels Collection",2,"$$"
289549,"Blue Sky City Beach Hotel","Rhodes Town","South Aegean","Dodecanese",36.44972,28.216038,11,122,4.5,1535,1146,55,"",2,"$"
290554,"Hotel Barcelona House","Barcelona","Catalonia","Spain",41.379444,2.17589,349,553,3.5,1811,605,29,"",0,"$$"
