"id","name","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities","brand","awards","price_level"
10263885,"FIVE Palm Jumeirah Dubai","Emirate of Dubai","United Arab Emirates",25.104334,55.14876,353,982,5.0,11943,8895,"Pool,Internet,Kids Activities,Beachfront,Shuttle Bus Service,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Babysitting,Safe,Rooftop Bar,Swimup Bar,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Infinity Pool,Adult pool,Outdoor pool,Private Beaches,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Additional Bathroom,Allergy-free Room,Arabic,Baggage Storage,Car Hire,Couples Massage,Currency Exchange,Doorperson,Entertainment Staff,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,French,Full Body Massage,Hammam,Head Massage,Hindi,Ironing Service,Laptop Safe,Massage,Nightclub / DJ,Pool / Beach Towels,Pool with View,Private Check-in / Check-out,Russian,Salon,24-Hour Security,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Valet Parking,VIP Room Facilities,Breakfast Available,Beach Access","","","$$$$"
10263893,"dusitD2 Kenz Hotel","Emirate of Dubai","United Arab Emirates",25.099,55.17289,24,766,4.5,1511,935,"Pool,Internet,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Spa,Airport transportation,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Non-smoking hotel,Safe,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Sauna,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,Chinese,Coffee Shop,Currency Exchange,Desk,Doorperson,English,Extra Long Beds,Filipino,Complimentary Instant Cofffee,Complimentary Toiletries,French,24-Hour Front Desk,German,Hair Dryer,Hindi,Indonesian,Interconnected room(s) available,Iron,Ironing Service,Outdoor Furniture,Pool with View,Russian,Seating Area,24-Hour Security,Special Diet Menus,Taxi Service,Telephone,VIP Room Facilities,Wake Up Service / Alarm Clock,Clothes Rack,Dining Area,First Aid Kit,Highchairs Available,Landmark View,Outdoor Dining Area,Private Bathrooms,Separate Living Room,Sofa,Tile / Marble Floor,Urdu,Valet Parking,Walk-in Shower,Wardrobe / Closet","Dusit Hotels and Resorts","Travelers Choice 2023,Travelers Choice 2022","$$"
10310908,"L'Agora Old Town Hotel & Bazaar","Turkish Aegean Coast","Turkiye",38.419697,27.135462,8,136,4.0,121,168,"Internet,Free Internet,Restaurant,Free Wifi,Breakfast included,Air conditioning,Housekeeping,Bar/Lounge,Non-smoking rooms,Concierge,Family Rooms,Safe,Breakfast in the Room,Car Hire,Currency Exchange,24-Hour Front Desk,Gift Shop,Ironing Service,Newspaper,Shared Lounge / TV Area,Shoeshine,Shops,Snack Bar","","","$$"
10343479,"Jasmin Elite Residence & SPA","Turkish Aegean Coast","Turkiye",37.030052,27.412163,6,41,4.5,90,215,"Pool,Internet,Free Internet,Free parking,Spa,Airport transportation,Free Wifi,Non-smoking rooms,Air conditioning,Refrigerator in room,Safe,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Coffee / Tea Maker,Restaurant,Bar/Lounge,Kitchenette,Family Rooms,Microwave,Flatscreen TV,Breakfast Available,Sauna,Baggage Storage,Bath / Shower,Bathrobes,Breakfast in the Room,Cable / Satellite TV,Car Hire,24-Hour Check-in,Express Check-in / Check-out,Clothes Rack,Couples Massage,Currency Exchange,Dishwasher,Electric Kettle,English,First Aid Kit,Fitness / Spa Locker Rooms,Complimentary Toiletries,24-Hour Front Desk,Full Body Massage,Hair Dryer,Hammam,Hand Massage,Head Massage,Highchairs Available,Iron,Kids' Meals,Kitchenware,Massage,Outdoor Dining Area,Oven,Pool / Beach Towels,Pool View,Seating Area,24-Hour Security,Sofa,Sofa Bed,Steam Room,Stovetop,Sun Deck,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Umbrella,Wake Up Service / Alarm Clock,Wardrobe / Closet,Washing Machine,Wine / Champagne,Beach Access","","","$"
10451046,"Address Boulevard","Emirate of Dubai","United Arab Emirates",25.200277,55.276024,33,982,5.0,3890,2030,"Internet,Free Internet,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Minibar,Conference Facilities,Pool,Kids Activities,Shuttle Bus Service,Suites,Room service,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Hot Tub,Business center,Fitness center,Accessible rooms,Safe,Swimup Bar,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Infinity Pool,Outdoor pool,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Club,Kids Stay Free,Sauna,Electric vehicle charging station,Additional Bathroom,Afrikaans,Allergy-free Room,Arabic,Baggage Storage,Bathrobes,Blackout Curtains,Breakfast in the Room,Car Hire,24-Hour Check-in,Chinese,Couples Massage,Currency Exchange,Doorperson,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Full Body Massage,Head Massage,Hindi,Iron,Ironing Service,Laptop Safe,Massage,On-Demand Movies,Pool / Beach Towels,Russian,Salon,24-Hour Security,Shoeshine,Soundproof Rooms,Steam Room,Taxi Service,Valet Parking,VIP Room Facilities,Breakfast Available","Address Hotels + Resorts","Travelers Choice 2023","$$$$"
1049226,"Steigenberger Aqua Magic","Red Sea and Sinai","Egypt",27.163647,33.822968,69,325,4.5,8718,9983,"Pool,Free parking,Internet,Free Internet,Paid Wifi,Shuttle Bus Service,Wheelchair access,Spa,Kids Activities,Suites,Room service,Restaurant,Bar/Lounge,Airport transportation,Wifi,Public Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Golf course,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Rooftop Bar,Rooftop Pool,Heated pool,Flatscreen TV,Lazy River,Rooftop Terrace,Water Park,Breakfast Buffet,Poolside Bar,Private Balcony,Adult pool,Outdoor pool,Private Beaches,Breakfast Available,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Arabic,Baggage Storage,24-Hour Check-in,Complimentary Tea,Convenience Store,Currency Exchange,Darts,Diving,Doorperson,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,24-Hour Front Desk,German,Gift Shop,Head Massage,Indoor Play Area for Children,Ironing Service,Kids' Meals,Massage,Nightclub / DJ,Russian,Salon,24-Hour Security,Shops,Snack Bar,Sun Umbrellas,Table Tennis,Taxi Service,VIP Room Facilities","Steigenberger Hotels and Resorts","","$$"
10498637,"Island Boutique Hotel","South Aegean","Dodecanese",36.45408,28.221525,25,122,4.5,162,176,"Internet,Beachfront,Room service,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Public Wifi,Free Wifi,Non-smoking rooms,Air conditioning,Accessible rooms,Refrigerator in room,Minibar,Safe,Bath / Shower,English,Greek,Hair Dryer,Telephone,Suites,Airport transportation,Wifi,Non-smoking hotel,Clothes Rack,Desk,Extra Long Beds,German,Laptop Safe,Sofa,Soundproof Rooms,Wake Up Service / Alarm Clock,Beach Access","","Travelers Choice 2022","$"
1053361,"Premier Inn Dubai Investments Park","Emirate of Dubai","United Arab Emirates",25.008245,55.15672,206,982,4.5,2411,399,"Restaurant,Free parking,Pool,Internet,Free Internet,Wifi,Free Wifi,Shuttle Bus Service,Room service,Wheelchair access,Bar/Lounge,Airport transportation,Public Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Conference Facilities,Non-smoking hotel,Safe,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Outdoor pool,Parking,Housekeeping,Kids Stay Free,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,24-Hour Check-in,Express Check-in / Check-out,Coffee Shop,Desk,English,Filipino,French,24-Hour Front Desk,Hair Dryer,Hindi,Indonesian,Interconnected room(s) available,Ironing Service,Italian,Kids' Meals,Newspaper,Pool / Beach Towels,24-Hour Security,Secured Parking,Shoeshine,Taxi Service,Thai,Breakfast Available,Facilities for Disabled Guests,Electric Kettle,Happy Hour,Private Bathrooms,Vending Machine,Wardrobe / Closet","Premier Inn","Travelers Choice 2023","$$"
10544475,"Sun and Sands Sea View Hotel","Emirate of Dubai","United Arab Emirates",25.282642,55.316715,515,982,3.5,206,88,"Restaurant,Free Wifi,Paid Internet,Air conditioning,Breakfast Buffet,Pool,Internet,Kids Activities,Suites,Room service,Free Internet,Free parking,Wheelchair access,Airport transportation,Wifi,Dry Cleaning,Non-smoking rooms,Business center,Concierge,Family Rooms,Smoking rooms available,Minibar,Safe,Breakfast Available,Housekeeping,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Car Hire,Coffee Shop,Convenience Store,Currency Exchange,Desk,English,Complimentary Toiletries,French,24-Hour Front Desk,Hair Dryer,Hindi,Russian,24-Hour Security,Sofa,Taxi Service,Telephone","","","$"
1054840,"Hotel Kabacam","Turkish Aegean Coast","Turkiye",38.42291,27.140303,112,218,3.5,14,16,"Restaurant,Pets Allowed,Business center,Free parking,Airport transportation,Breakfast included,Non-smoking rooms,Internet,Kids Activities,Room service,Free Internet,Bar/Lounge,Wifi,Free Wifi,Dry Cleaning,Laundry Service,Air conditioning,Family Rooms,Refrigerator in room,Minibar,Non-smoking hotel,Safe,Breakfast Available,Baggage Storage,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Currency Exchange,Desk,English,Free Private Parking Nearby,Complimentary Toiletries,24-Hour Front Desk,German,Hair Dryer,Iron,Ironing Service,Newspaper,Seating Area,Shared Lounge / TV Area,Shoeshine,Soundproof Rooms,Telephone,Turkish,Wake Up Service / Alarm Clock","","","$"
1056883,"Holiday Inn Express Barcelona - City 22@, an IHG Hotel","Catalonia","Spain",41.401787,2.197844,323,553,3.5,1951,449,"Wheelchair access,Business center,Internet,Wifi,Breakfast included,Meeting rooms,Free Internet,Public Wifi,Free Wifi,Dry Cleaning,Non-smoking rooms,Laundry Service,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Conference Facilities,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Breakfast Available,Facilities for Disabled Guests,Housekeeping,Baggage Storage,Blackout Curtains,Catalan,English,24-Hour Front Desk,Italian,Parking Garage,Spanish,Parking,French,Beach Access","Holiday Inn Express","","$$"
1057300,"Al Manar Hotel Apartments","Emirate of Dubai","United Arab Emirates",25.280657,55.351063,399,982,4.0,385,158,"Free parking,Pool,Breakfast included,Business center,Internet,Beachfront,Suites,Room service,Free Internet,Wheelchair access,Restaurant,Kitchenette,Airport transportation,Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Microwave,Conference Facilities,Safe,Rooftop Bar,Swimup Bar,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Indoor pool,Outdoor pool,Parking,Facilities for Disabled Guests,Electric vehicle charging station,Arabic,Car Hire,Doorperson,Hindi,24-Hour Security,Beach Access,Non-smoking rooms,Refrigerator in room","","","$"
1058671,"Labranda Kiotari Miraluna Resort","South Aegean","Dodecanese",36.0637,27.9877,10,16,4.0,2236,2182,"Pool,Free parking,Restaurant,Kids Activities,Beachfront,Wheelchair access,Bar/Lounge,Spa,Airport transportation,Breakfast included,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Safe,Swimup Bar,Breakfast Buffet,Poolside Bar,Private Balcony,Indoor pool,Outdoor pool,Private Beaches,Private Pools,Housekeeping,Kids Club,Sauna,Aerobics,Baggage Storage,Bath / Shower,Blackout Curtains,Board Games / Puzzles,Bottled Water,Car Hire,24-Hour Check-in,Convenience Store,Currency Exchange,Darts,Desk,Diving,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,French,24-Hour Front Desk,Full Body Massage,Game Room,German,Gift Shop,Greek,Hair Dryer,Indoor Play Area for Children,Ironing Service,Italian,Karaoke,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Massage,Mini Golf,Outdoor Furniture,Pool / Beach Towels,Salon,Seating Area,24-Hour Security,Shared Lounge / TV Area,Shops,Snack Bar,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,Wake Up Service / Alarm Clock,Kids pool,Parking,Cable / Satellite TV,Children's Playground,Couples Massage,First Aid Kit,Complimentary Welcome Drink,Hand Massage,Happy Hour,Head Massage,Highchairs Available,Makeup Services,Manicure,Massage Chair,Neck Massage,Outdoor Dining Area,Pedicure,Pool View,Private Bathrooms,Separate Living Room,Sofa,Sofa Bed,Sun Deck,Tile / Marble Floor,Vending Machine,Walk-in Shower,Wardrobe / Closet,Waterslide,Beach Access","LABRANDA Comfort","","$$"
1061046,"Oglakcioglu Park Boutique Hotel","Turkish Aegean Coast","Turkiye",38.422977,27.14139,13,218,4.5,791,322,"Internet,Free Internet,Restaurant,Wifi,Free Wifi,Free parking,Breakfast included,Dry Cleaning,Non-smoking rooms,Laundry Service,Air conditioning,Multilingual Staff,Minibar,Non-smoking hotel,Flatscreen TV,Breakfast Buffet,Breakfast Available,Housekeeping,Baggage Storage,Bath / Shower,Blackout Curtains,Express Check-in / Check-out,English,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Ironing Service,Parking Garage,24-Hour Security,Secured Parking,Turkish,Room service,Meeting rooms,Concierge,Banquet Room,Family Rooms,Smoking rooms available,Safe,Parking,Air Purifier,Bottled Water,Breakfast in the Room,Bridal Suite,Cable / Satellite TV,Car Hire,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Electric Kettle,Complimentary Instant Cofffee,German,Highchairs Available,Newspaper,Outdoor Furniture,Private Bathrooms,Private Check-in / Check-out,Shared Lounge / TV Area,Soundproof Rooms,Taxi Service,Telephone,Valet Parking,Vending Machine,VIP Room Facilities,Wardrobe / Closet","","Travelers Choice 2022","$"
10621939,"Park Side Suites Hotel Apartments","Emirate of Dubai","United Arab Emirates",25.0494,55.1313,225,766,3.0,46,46,"Suites,Wheelchair access,Kitchenette,Wifi,Public Wifi,Free Wifi,Concierge,Air conditioning,Multilingual Staff,Microwave,Refrigerator in room,Pool,Internet,Free Internet,Free parking,Spa,Airport transportation,Dry Cleaning,Golf course,Non-smoking rooms,Fitness center,Laundry Service,Family Rooms,Smoking rooms available,Accessible rooms,Non-smoking hotel,Safe,Breakfast Available,Parking,Housekeeping,Arabic,Baggage Storage,Bath / Shower,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Coffee Shop,Coffee / Tea Maker,Currency Exchange,Desk,English,Filipino,24-Hour Front Desk,Hair Dryer,Hindi,Iron,Ironing Service,Seating Area,Snack Bar,Soundproof Rooms,Urdu,Washing Machine","","","$$$$"
10637680,"DoubleTree by Hilton Izmir Airport","Turkish Aegean Coast","Turkiye",38.30797,27.15853,15,218,4.5,465,338,"Pool,Internet,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Banquet Room,Air conditioning,Accessible rooms,Refrigerator in room,Minibar,Safe,Flatscreen TV,Breakfast Buffet,Parking,Facilities for Disabled Guests,Housekeeping,Baggage Storage,Bottled Water,Breakfast in the Room,English,24-Hour Front Desk,24-Hour Security,Taxi Service,Shuttle Bus Service,Breakfast included,Business center,Fitness center,Concierge,Family Rooms,Multilingual Staff,Conference Facilities,Non-smoking hotel,Outdoor pool,Breakfast Available,Free airport transportation,ATM On Site,Ironing Service,Kids' Meals,Parking Garage,Russian,Secured Parking,Soundproof Rooms,Special Diet Menus,Turkish,Valet Parking","DoubleTree by Hilton","","$$"
10638267,"Le Palacete powered by Sonder","Catalonia","Spain",41.40765,2.15953,143,1202,4.5,59,107,"Internet,Suites,Free Internet,Kitchenette,Wifi,Free Wifi,Non-smoking rooms,Concierge,Air conditioning,Multilingual Staff,Airport transportation,Non-smoking hotel,Flatscreen TV,Cable / Satellite TV,Express Check-in / Check-out,Coffee / Tea Maker,Complimentary Tea,English,Complimentary Instant Cofffee,Complimentary Toiletries,French,Hair Dryer,Iron,Private Bathrooms,Paid Public Parking Nearby,Seating Area,Spanish,Sun Terrace","Sonder","","$$"
1065229,"Bellagio Beach Resort & Spa","Red Sea and Sinai","Egypt",27.307837,33.72043,274,325,4.5,3568,4030,"Pool,Beachfront,Restaurant,Bar/Lounge,Beach Access,Room service,Fitness center,Internet,Wheelchair access,Spa,Public Wifi,Non-smoking rooms,Laundry Service,Kids Activities,Breakfast included,Dry Cleaning,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Safe,Flatscreen TV,Rooftop Terrace,Water Park,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Private Beaches,Breakfast Available,Parking,Housekeeping,Kids Club,Kids Stay Free,Arabic,Baggage Storage,Blackout Curtains,Car Hire,Currency Exchange,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,Complimentary Toiletries,24-Hour Front Desk,German,Gift Shop,Hair Dryer,Hammam,Head Massage,Indoor Play Area for Children,Ironing Service,Karaoke,Kids' Outdoor Play Equipment,Massage,Nightclub / DJ,Russian,Salon,24-Hour Security,Shops,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Mountain View,Pool View,Walk-in Shower","FUN&SUN","","$$"
10670124,"ibis Styles Barcelona City Bogatell","Catalonia","Spain",41.39485,2.19344,129,553,4.5,1077,567,"Pool,Kids Activities,Free Internet,Wheelchair access,Bar/Lounge,Free Wifi,Breakfast included,Non-smoking rooms,Air conditioning,Multilingual Staff,Non-smoking hotel,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Outdoor pool,Parking,Facilities for Disabled Guests,Baggage Storage,Blackout Curtains,Catalan,24-Hour Check-in,English,French,24-Hour Front Desk,Hair Dryer,Italian,Paid Private Parking On-site,Paid Private Parking Nearby,Soundproof Rooms,Spanish,Sun Terrace,Beach Access","ibis Styles","Travelers Choice 2023,Travelers Choice 2022","$$"
10683772,"H10 Casa Mimosa","Catalonia","Spain",41.39626,2.162194,32,553,5.0,887,878,"Pool,Internet,Suites,Room service,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Wifi,Free Wifi,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Minibar,Non-smoking hotel,Safe,Rooftop Bar,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Poolside Bar,Private Balcony,Outdoor pool,Facilities for Disabled Guests,Housekeeping,Baggage Storage,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Catalan,24-Hour Check-in,Coffee / Tea Maker,English,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Ironing Service,Outdoor Furniture,Pool with View,Soundproof Rooms,Spanish,Sun Terrace,Taxi Service,Banquet Room,Accessible rooms,Conference Facilities,Breakfast Buffet,Breakfast Available,Express Check-in / Check-out,Desk,Extra Long Beds,Complimentary Welcome Drink,French,Interconnected room(s) available,Iron,Landmark View,Russian,Sofa Bed,Solarium,Sun Deck,Telephone,Umbrella,Walk-in Shower,Wardrobe / Closet","H10 Hotels","Travelers Choice 2023,Travelers Choice 2022","$$$$"
